open,high,low,close,volume,ma7,ma21,price_diff,volatility
41123.35,41297.72,40561.59,40690.71,130.79773,39859.81857142857,36261.55285714286,-419.1200000000026,0.028963854439740408
40702.89,40990.3,40508.84,40717.97,127.38022,40429.03142857143,36567.9480952381,27.260000000002037,0.029586856692274996
40718.04,40725.53,37363.34,38353.21,555.23747,40367.43285714286,36762.73523809524,-2364.760000000002,0.034433674684398306
38353.03,39059.98,37720.45,38446.35,359.82282,40021.31428571429,37032.84904761905,93.13999999999942,0.024975851628797625
38454.01,40050.69,37655.64,39472.43,400.46392,39849.11571428571,37276.07142857143,1026.0800000000017,0.028345212559915133
39472.46,39697.97,38160.0,39151.11,317.01659,39705.944285714286,37511.4780952381,-321.3199999999997,0.028151114504206546
39158.21,39300.0,38248.38,38521.35,236.7236,39336.16142857143,37703.60380952381,-629.760000000002,0.02568612686747814
38547.32,39174.98,38270.0,38753.14,142.51271,39059.36571428571,37908.69142857143,231.79000000000087,0.026280094609332505
38767.06,38839.44,37856.27,37965.95,209.59922,38666.219999999994,38088.58857142857,-787.1900000000023,0.026502731282183174
37974.63,39130.99,37159.01,39037.34,289.23886,38763.95285714285,38327.79095238096,1071.3899999999994,0.01931228940899366
39043.44,39758.0,38099.53,38501.36,266.41336,38771.811428571425,38523.44,-535.9799999999959,0.020289431510169414
38512.95,40391.74,38485.91,39923.44,320.5225,38836.241428571426,38780.7,1422.0800000000017,0.022727223549146244
39933.58,40289.99,39500.0,39883.76,462.78987,38940.90571428572,39029.88952380952,-39.68000000000029,0.022361567051978448
39884.89,40409.97,39430.01,40023.67,296.79007,39155.52285714286,39241.32904761905,139.90999999999622,0.02076341677033513
40032.99,40047.34,39375.18,39944.37,167.7016,39325.69857142858,39414.960952380956,-79.29999999999563,0.020959860283271778
39944.35,40167.3,39000.0,39404.3,150.40807,39531.177142857145,39542.142857142855,-540.0699999999997,0.01974031367672917
39394.84,40047.33,39151.62,39705.0,138.34561,39626.55714285715,39585.98095238095,300.6999999999971,0.017153778050953722
39710.03,39727.13,37802.32,38564.22,293.25234,39635.537142857145,39476.22095238095,-1140.7799999999988,0.02019426304819986
38564.21,39390.26,38219.72,39144.69,308.24813,39524.287142857145,39403.21476190476,580.4700000000012,0.014483026816205677
39153.84,39488.79,38191.68,38547.43,231.30673,39333.38285714285,39326.74428571429,-597.260000000002,0.015186150322459726
38547.78,39074.62,37550.0,38233.18,513.3124,39077.59857142857,39189.76095238095,-314.25,0.014762044042453794
38230.31,38727.25,37749.45,38330.84,147.17255,38847.09428571429,39077.386190476194,97.65999999999622,0.015085487497655712
38330.27,38960.0,38165.49,38422.26,156.29004,38706.80285714286,38968.066666666666,91.42000000000553,0.014921352746660599
38423.69,40133.79,38353.53,40113.43,187.75262,38765.15,39051.886666666665,1691.1699999999983,0.02338364525164571
40117.27,41901.99,40084.23,41145.87,458.23221,39133.95714285714,39180.43523809524,1032.4400000000023,0.020450020943013143
41167.6,41627.4,38000.0,39384.84,675.63593,39168.264285714286,39176.264285714286,-1761.030000000006,0.028085590192406695
39383.52,40980.7,39068.99,40438.6,560.91742,39438.43142857143,39237.573333333334,1053.760000000002,0.02846597869820069
40447.2,40678.98,38965.0,40463.66,517.90345,39757.07142857143,39330.06428571428,25.060000000004948,0.02786349236391831
40492.4,40552.44,39855.93,40336.49,182.8829,40043.59285714286,39405.461904761905,-127.17000000000553,0.028146744677205206
40334.36,40869.11,40000.0,40264.51,212.10749,40306.77142857143,39514.91714285714,-71.97999999999593,0.02832038899016974
40271.85,43214.0,39559.51,42943.93,645.57597,40711.12857142858,39700.945238095235,2679.4199999999983,0.033942819133039696
42945.19,43952.0,41190.2,42255.65,614.80628,40869.66857142857,39879.72095238095,-688.2799999999988,0.034439048370742485
42252.6,43539.99,40564.9,42569.94,801.18226,41324.682857142856,40005.74476190476,314.2900000000009,0.027526532988966877
42593.8,44776.01,41642.0,42270.75,586.93271,41586.41857142857,40119.41095238095,-299.1900000000023,0.027364354953240688
42267.01,42439.72,38051.0,39190.23,530.39979,41404.5,40079.72333333333,-3080.519999999997,0.04084660074031302
39201.96,39691.81,38882.5,39272.03,180.35107,41252.43428571429,40047.70714285714,81.79999999999563,0.04090925069177502
39281.04,39508.22,38177.0,38185.16,178.19547,40955.38428571429,39989.652857142864,-1086.8699999999953,0.041929030966218965
38185.16,39640.18,38165.16,38854.64,380.19673,40371.200000000004,39949.159523809525,669.4799999999959,0.030051300183477993
38858.51,40091.35,38723.96,39699.47,320.17317,40006.03142857143,40003.219047619044,844.8300000000017,0.032844334685766176
39694.19,39741.74,38872.94,39313.07,302.25093,39540.764285714286,40011.23714285714,-386.40000000000146,0.03209731831750366
39313.07,39412.17,37411.6,37991.71,483.7911,38929.47285714286,39984.77428571429,-1321.3600000000006,0.033125885656766274
38002.29,38731.54,37030.0,38257.94,440.24899,38796.28857142857,39985.95333333333,266.2300000000032,0.02141151037859321
38262.23,38526.87,38036.63,38308.02,179.85454,38658.572857142855,39984.86666666666,50.07999999999447,0.02138126456110107
38318.37,38487.94,38130.68,38201.42,103.41474,38660.89571428572,39974.35047619048,-106.59999999999854,0.018542134197671402
38201.44,38264.04,36232.6,36381.56,537.3898,38307.59857142857,39796.642380952384,-1819.8600000000006,0.02396331150017923
36381.64,36883.8,35473.04,36786.45,550.41447,37891.45285714285,39589.05095238095,404.8899999999994,0.02193638354144031
36786.42,37218.51,36320.0,36844.02,505.53893,37538.73142857143,39468.05952380953,57.56999999999971,0.02242252162292907
36844.02,37022.98,36464.21,36865.01,313.52039,37377.77428571428,39297.888571428564,20.99000000000524,0.01973065765227978
36861.08,38909.23,36759.99,38570.3,473.88296,37422.397142857146,39207.728571428575,1705.2900000000009,0.027476689369798843
38574.95,38981.36,38175.65,38918.72,110.04092,37509.64,39140.21571428572,348.41999999999825,0.027623066810370567
38918.73,39531.66,38413.24,38793.92,238.93601,37594.282857142854,39070.187619047625,-124.80000000000291,0.027637273184550448
38786.6,40100.0,38649.03,39997.27,330.28956,38110.81285714286,38929.87047619048,1203.3499999999985,0.018229132471614378
39997.27,40492.58,39406.67,39638.18,342.99577,38518.20285714285,38805.22904761905,-359.0899999999965,0.020192454041651105
39638.07,40334.92,39129.29,39413.05,521.86661,38885.20714285714,38654.90095238095,-225.12999999999738,0.020922764560344562
39407.46,39830.0,38725.76,39645.97,396.28664,39282.48714285715,38529.91142857143,232.91999999999825,0.02062280488787536
39647.49,40256.41,39267.0,40022.71,272.25016,39489.974285714285,38569.55333333333,376.73999999999796,0.01347947786955741
40018.25,40186.23,39736.64,39884.06,84.7731,39627.88,38598.69761904762,-138.65000000000146,0.013738794425538114
39893.28,39991.33,39200.0,39540.15,126.64002,39734.48428571429,38663.22095238095,-343.9099999999962,0.01432509783289027
39544.75,40532.62,39248.97,39737.11,292.91185,39697.31857142857,38705.24333333333,196.95999999999913,0.007566244750572061
39737.11,40348.47,39599.3,40039.2,202.03452,39754.607142857145,38721.42095238095,302.0899999999965,0.007205253789975003
40055.17,41223.88,39745.01,41129.17,299.24217,39999.76714285714,38807.90190476191,1089.9700000000012,0.011324702190192751
41143.13,42332.11,41125.55,42059.86,265.64675,40344.60857142857,39001.62333333333,930.6900000000023,0.012914177285721579
42059.61,44660.0,42015.77,43686.74,544.72698,40868.04142857143,39260.13761904762,1626.8799999999974,0.017252792027895647
43686.67,44560.0,43383.38,44205.4,279.56528,41485.375714285714,39540.96523809524,518.6600000000035,0.01576490645738658
44206.94,44850.0,44001.0,44605.89,271.36221,42209.05285714286,39845.94,400.48999999999796,0.012429745507417022
44621.99,46692.71,44100.0,46274.78,412.78447,43143.00571428571,40317.04571428571,1668.8899999999994,0.01304336341532195
46274.79,46708.57,45076.51,46421.92,384.74697,44054.822857142855,40775.87761904761,147.13999999999942,0.013937330711251299
46429.06,48585.0,45989.62,48354.88,431.24663,45087.06714285714,41324.013809523814,1932.9599999999991,0.01586641703960623
48354.88,49072.04,47709.49,48224.79,389.6593,45967.77142857143,41864.955714285716,-130.0899999999965,0.018725482960713136
48218.28,48968.53,47914.55,48428.5,275.99902,46645.16571428572,42334.39380952381,203.70999999999913,0.017444520878675967
48428.5,48463.38,46950.0,47978.74,186.57298,47184.21428571428,42765.823333333334,-449.76000000000204,0.01974911947869414
47978.74,48636.66,47529.8,48384.23,149.84993,47723.97714285714,43222.50476190476,405.49000000000524,0.019765207351629947
48392.53,48724.2,48000.01,48083.61,168.13143,47982.38142857143,43607.56857142857,-300.6200000000026,0.017051842808761274
48089.66,49028.75,47000.0,48372.02,351.35612,48260.96714285714,44023.46571428572,288.4099999999962,0.017018002419821827
48372.3,48478.79,46891.31,47969.03,238.66122,48205.84571428572,44430.89333333333,-402.98999999999796,0.007279506488605271
47964.14,48156.98,47050.0,47407.85,229.44529,48089.14,44800.50666666667,-561.1800000000003,0.008324449049553257
47410.09,47631.61,46731.06,46920.72,247.72024,47873.74285714286,45128.98333333334,-487.1299999999974,0.008202155819510698
46934.63,47785.77,46776.46,47638.91,179.86073,47825.19571428571,45498.26190476191,718.1900000000023,0.010689659298065975
47638.91,48000.0,47390.96,47784.06,99.98363,47739.45714285714,45890.829047619045,145.14999999999418,0.01007351651227202
47780.79,50600.0,46992.56,50198.43,416.21988,48041.57428571428,46388.98714285714,2414.3700000000026,0.02183469272449277
50198.43,53130.99,50172.0,52617.38,573.87567,48648.05428571429,46987.9480952381,2418.949999999997,0.026941399506183995
52612.09,59037.18,52329.83,57572.1,1314.51976,50019.92142857142,47770.94476190476,4954.720000000001,0.03896815161551815
57571.66,58550.0,55555.0,56276.27,627.86585,51286.83857142857,48447.916666666664,-1295.8300000000017,0.04092401353022733
56199.1,58249.0,56031.65,57582.66,331.78766,52809.97285714286,49109.62714285714,1306.3900000000067,0.037890781100770606
57592.97,57643.18,56803.07,57232.82,186.66372,54180.53142857143,49729.980476190474,-349.8400000000038,0.040096419129614265
57235.04,58358.64,56592.87,58240.78,189.67269,55674.34857142857,50379.26095238095,1007.9599999999991,0.0389956075653775
58231.05,63143.56,57333.0,62836.25,847.713112,57479.75142857143,51167.90238095238,4595.470000000001,0.042853971371250736
62862.29,63530.0,52960.0,58809.63,1139.0618,58364.35857142857,51757.79333333333,-4026.6200000000026,0.05551639979686125
58820.69,62318.57,57933.82,60713.19,714.6789,58813.08571428572,52346.28428571428,1903.560000000005,0.04521796841429116
60719.43,62375.0,60209.58,61162.23,416.60686,59511.08,52962.352857142854,449.0400000000009,0.04316736725243368
61161.39,63987.56,60459.98,62455.93,549.29015,60207.26142857142,53630.325714285704,1293.699999999997,0.0430911321009874
62457.93,62811.42,62214.92,62575.41,189.32364,60970.48857142858,54325.40523809524,119.4800000000032,0.04262140712576555
62578.01,63975.23,62279.23,63108.39,314.81289,61665.861428571436,55026.555714285714,532.9799999999959,0.04261767709599775
63104.82,66500.0,61300.0,65323.43,761.884233,62021.17285714286,55847.49952380952,2215.040000000001,0.03343638833993067
65321.46,66555.0,62500.0,65433.53,641.95622,62967.444285714286,56659.95238095238,110.09999999999854,0.01408579333113053
65420.75,67324.65,65302.57,66794.5,415.9601,63836.20285714285,57556.403333333335,1360.9700000000012,0.012340078963007766
66806.95,67462.84,63006.2,65641.37,598.90993,64476.08,58424.66619047619,-1153.1300000000047,0.017080583788900882
65641.38,66588.41,60161.67,63932.39,685.40152,64687.00285714286,59234.74571428571,-1708.979999999996,0.020945162065799505
63950.11,64440.12,59621.0,60105.98,315.17555,64334.22714285714,59828.415714285715,-3826.409999999996,0.03189002869007021
60102.67,63373.2,59384.93,62937.54,376.96286,64309.82,60550.009999999995,2831.5599999999977,0.03751520750347637
62937.54,63359.59,61245.35,62222.61,310.45425,63866.845714285715,61122.590000000004,-714.9300000000003,0.03428699425030247
62243.04,62696.13,56666.01,57075.31,877.81496,62672.81428571429,61334.87238095239,-5147.300000000003,0.04433383789949879
57058.96,62437.1,55956.11,62170.25,720.79018,62012.20714285714,61553.831904761915,5094.940000000002,0.05942656210038779
62175.99,62475.44,59473.66,60353.57,438.52225,61256.80714285715,61747.98904761905,-1816.6800000000003,0.05988404719321741
60353.1,61465.63,57683.0,59107.5,390.1373,60567.537142857145,61820.60047619047,-1246.0699999999997,0.059683882340870964
59122.16,61159.19,58341.19,59318.45,201.88279,60455.03285714286,61919.9161904762,210.9499999999971,0.055453823301944836
59282.53,62602.69,59095.94,62205.12,197.83813,60350.40142857143,62108.694285714286,2886.6700000000055,0.055679247849323404
62239.25,65650.0,61401.28,64371.27,419.23772,60657.352857142854,62181.79047619048,2166.149999999994,0.056880445310612426
64384.65,65980.16,63999.99,64683.46,269.45322,61744.23142857143,62461.496666666666,312.1900000000023,0.04163888025412104
64681.45,66399.88,63200.0,64307.59,395.89379,62049.56571428571,62632.658571428576,-375.8700000000026,0.028117228107345366
64304.38,66261.9,63664.43,65601.25,238.961,62799.23428571429,62844.04047619048,1293.6600000000035,0.023929971864564303
65631.31,65775.72,64052.8,64905.93,196.52897,63627.58142857143,62960.70714285715,-695.3199999999997,0.021839945759341898
64905.94,65254.74,64534.33,64617.19,121.17451,64384.544285714284,63057.934761904755,-288.73999999999796,0.02265240781248313
64607.24,66200.0,64588.13,66147.46,118.97783,64947.735714285714,63202.65238095239,1530.270000000004,0.017356631796551013
66130.96,66147.86,63445.21,64953.5,269.47002,65030.91142857143,63185.03666666667,-1193.9600000000064,0.01563753258705416
64927.55,64936.61,60036.03,60915.25,683.69876,64492.59571428572,62969.88047619049,-4038.25,0.02844226608646551
60933.45,62014.4,60022.74,60953.61,391.59381,64013.45571428572,62691.74285714286,38.36000000000058,0.028635312717206905
60964.14,63904.0,60100.0,63280.3,378.06087,63681.891428571435,62579.310952380954,2326.6900000000023,0.03211427198063739
63307.91,63503.99,61093.15,62681.04,336.51584,63364.049999999996,62519.722857142864,-599.260000000002,0.032082424037286734
62686.31,64388.0,62348.04,63657.12,110.25852,63226.897142857146,62688.82476190476,976.0800000000017,0.03297022709297761
63668.88,64968.75,63586.87,64102.84,185.79112,62934.80857142858,62744.315238095245,445.7199999999939,0.031398512863693856
64103.42,67035.26,63821.7,65656.33,330.68556,63035.21285714286,62907.82571428572,1553.4900000000052,0.03230936522405732
65669.07,65783.33,62900.0,63746.99,368.38635,63439.74714285714,63225.524761904766,-1909.3400000000038,0.022193439838007947
63727.1,66000.0,62314.29,65457.09,295.60161,64083.10142857143,63382.04095238094,1710.0999999999985,0.023181487679520652
65464.12,66215.0,64830.81,65276.33,273.94966,64368.24857142857,63616.4580952381,-180.75999999999476,0.019967584015464217
65272.44,66500.0,61200.0,63380.98,447.71112,64468.240000000005,63819.95714285715,-1895.3499999999985,0.023351038414403093
63375.92,64341.6,57900.0,60987.39,847.83843,64086.85,63899.430476190464,-2393.590000000004,0.02659363725807896
61012.22,62335.74,58923.37,62007.4,742.47484,63787.50142857143,63890.01523809524,1020.010000000002,0.027608133992462723
62002.67,62947.2,58733.0,59723.58,508.53495,62939.96571428572,63668.69666666667,-2283.8199999999997,0.026681461968958774
59769.74,60686.15,58076.0,60154.13,480.32757,62426.700000000004,63453.014285714286,430.54999999999563,0.026591516743182164
60149.1,60801.56,56178.0,57506.2,426.60101,61290.85857142857,63129.138571428564,-2647.9300000000003,0.024554563172225763
57517.07,60284.41,56953.01,59735.57,285.53089,60499.32142857143,62849.82047619048,2229.3700000000026,0.03257605686363247
59735.56,61516.74,56216.62,60004.21,454.35352,60016.92571428572,62616.40523809524,268.6399999999994,0.032139278066950015
60004.38,61607.44,59337.55,61169.85,111.58932,60042.991428571426,62452.246190476195,1165.6399999999994,0.03033609909112259
61168.75,61853.59,60404.93,61052.42,112.24805,59906.56571428571,62209.625238095236,-117.43000000000029,0.02951478077110132
61052.55,63168.04,60539.7,62774.6,250.57125,60342.42571428571,62105.8680952381,1722.1800000000003,0.02677295882889866
62763.22,63089.93,61721.39,62136.71,211.6613,60625.65142857142,62164.032857142854,-637.8899999999994,0.027591807384567298
62130.4,62700.0,59480.01,60124.4,293.66202,60999.68,62124.54666666667,-2012.3099999999977,0.024303511997522564
60124.39,60880.19,58807.36,60189.23,306.72548,61064.48857142857,61977.352857142854,64.83000000000175,0.019745394193288072
60188.41,60590.14,59286.92,59649.89,198.60148,61013.87142857142,61833.01238095238,-539.3400000000038,0.020029555472025326
59683.16,59820.24,58420.0,59431.51,111.66024,60765.537142857145,61631.792857142864,-218.37999999999738,0.01796240910796672
59444.59,60293.83,58695.66,58999.63,79.57772,60472.281428571434,61388.782857142854,-431.88000000000466,0.01797429609901783
59017.09,59930.11,57786.84,59621.51,230.85738,60021.840000000004,61101.41047619047,621.8800000000047,0.013177767411873853
59629.75,60399.99,55201.0,56886.99,426.37436,59271.880000000005,60774.7438095238,-2734.520000000004,0.019755815255046095
56886.98,57023.11,53030.56,54551.8,463.40521,58475.794285714284,60255.444285714286,-2335.189999999995,0.021420844497753153
54552.89,55651.0,53230.0,55120.01,385.26252,57751.62,59771.81,568.2099999999991,0.022737387564351157
55120.01,58905.67,54850.01,58487.62,359.82359,57585.58142857143,59538.79285714285,3367.6100000000006,0.0359896774252378
58516.93,60007.0,58195.0,59407.39,148.4937,57582.135714285716,59463.55476190477,919.7699999999968,0.03660421278097145
59438.11,60066.68,58485.0,59489.61,91.61065,57652.13285714285,59343.659999999996,82.22000000000116,0.03644341917976615
59509.74,60892.75,58256.27,58694.78,203.46269,57519.74285714286,59294.66952380951,-794.8300000000017,0.03660186392832951
58708.96,59875.0,57954.22,58011.98,135.2922,57680.455714285716,59192.66238095237,-682.7999999999956,0.031666265650403674
58013.66,58656.62,56600.15,56897.98,144.23902,58015.624285714286,59163.69952380952,-1114.0,0.027358971690841446
56894.2,58813.0,56500.0,58524.06,179.78377,58501.91714285714,59106.00857142857,1626.0799999999945,0.028640510157453822
58516.87,58900.0,55876.96,56526.58,230.0365,58221.76857142857,58940.40714285715,-1997.479999999996,0.0214526487309354
56550.71,57173.86,56227.88,56528.8,31.70465,57810.54142857143,58719.40476190476,2.220000000001164,0.019716987334829704
56543.09,57510.0,56350.0,57088.94,42.96946,57467.58857142857,58530.66761904762,560.1399999999994,0.020559479838472207
57127.03,58779.27,56450.0,58303.72,165.80342,57411.72285714286,58317.76857142857,1214.7799999999988,0.02248302913600951
58351.13,58499.0,56543.9,56951.98,156.71465,57260.294285714284,58070.87666666666,-1351.739999999998,0.023801311696329937
56966.02,61073.44,56736.91,60769.23,318.38325,57813.33000000001,58101.58285714286,3817.25,0.03384341156181567
60769.96,61400.0,59385.35,59994.29,233.36727,58023.36285714286,58092.3,-774.9400000000023,0.03365262857000057
60034.75,61951.57,59942.78,61679.71,170.24253,58759.524285714295,58188.95809523809,1685.4199999999983,0.029902882034212427
61643.17,62000.0,61304.63,61551.82,74.24332,59477.09857142858,58289.92523809524,-127.88999999999942,0.03006473106385226
61599.09,62264.15,60568.96,60932.29,60.99778,60026.14857142857,58381.95666666667,-619.5299999999988,0.03128724865363459
60914.74,64815.0,60709.44,64642.33,261.83263,60931.66428571429,58621.04333333334,3710.040000000001,0.03681164200747314
